order_id,customer_id,order_date,quantity,unit_price
ORD000558,CUST00359,2026-07-14,8,223.03
ORD000559,CUST00383,23/10/2024,2,32.0
ORD000560,CUST00295,10/03/2025,2,238.24
ORD000561,CUST00217,05/10/2024,9,276.66
ORD000562,CUST00019,2026-03-10,9,89.31
ORD000563,CUST00278,27/07/2025,1,331.88
ORD000564,CUST00369,06-08-2025,7,193.45
ORD000565,CUST00324,2025-12-13,2,252.82
ORD000566,CUST00023,29/09/2024,9,247.52
ORD000567,CUST95765,01-13-2025,9,35.69
ORD000568,CUST00031,2024-11-25,4,449.1
ORD000569,CUST00392,2025-08-02,4,288.58
ORD000570,CUST00338,12-14-2024,3,343.6
ORD000571,CUST00139,2025-12-17,3,284.6
ORD000572,CUST00122,19/10/2025,3,383.89
ORD000573,CUST00422,2025-01-29,5,98.03
ORD000574,CUST94372,2025-09-01,10,345.25
ORD000575,CUST00489,17/01/2026,10,326.54
ORD000576,CUST00486,19/02/2025,4,207.25
ORD000577,CUST00423,04/03/2026,4,37.74
ORD000578,CUST90001,2025-07-22,4,389.23
ORD000579,CUST00321,2025-09-29,10,264.99
ORD000580,CUST00112,2026-04-08,1,126.63
ORD000581,CUST00041,2024-11-09,1,222.58
ORD000582,CUST00293,09-25-2024,10,346.53
ORD000583,CUST00463,10/08/2026,9,390.47
ORD000584,CUST00139,11-17-2024,1,297.21
ORD000585,CUST00466,02/10/2024,6,454.05
ORD000586,CUST00127,19/12/2024,8,47.23
ORD000587,CUST90023,09-11-2024,9,385.29
ORD000588,CUST00154,28/03/2026,3,357.46
ORD000589,CUST00457,28/10/2025,3,70.13
ORD000590,CUST00260,01/06/2026,8,274030.0
ORD000591,CUST00244,15/05/2025,8,223.73
ORD000592,CUST98967,19/01/2026,9,107.78
ORD000593,CUST00358,09/08/2026,1,419.82
ORD000594,CUST00051,22/02/2026,3,145.77
ORD000595,CUST00182,2025-09-29,6,51.1
ORD000596,CUST00389,2025-01-24,9,238.05
ORD000597,CUST00338,2025-02-06,4,59.1
ORD000598,CUST00090,2026-05-05,5,424.66
ORD000599,CUST00363,2025-09-09,8,317.77
ORD000600,CUST00239,2025-05-26,1,235.12
ORD000601,CUST00213,2026-06-27,7,178.08
ORD000602,CUST00207,05-24-2026,2,255.81
ORD000603,CUST95460,2026-04-16,10,416.86
ORD000604,CUST00491,2025-07-25,3,315.46
ORD000605,CUST00344,2025-12-09,1,153.18
ORD000606,CUST00020,08/06/2026,6,444.57
ORD000607,CUST00288,10-29-2025,7,421.99
ORD000608,CUST00120,2024-12-09,6,139.39
ORD000609,CUST00381,2025-09-21,4,91.63
ORD000610,CUST00207,11-20-2024,1,452.95
ORD000611,CUST00496,2025-09-07,6,436.54
ORD000612,CUST00136,15/10/2024,1,358.27
ORD000613,CUST90721,2025-10-08,2,445.15
ORD000614,CUST00320,24/09/2024,5,108.87
ORD000615,CUST00327,2026-05-01,5,140.45
ORD000616,CUST00105,07/04/2025,6,139.17
ORD000617,CUST00251,06/05/2026,5,172.68
ORD000618,CUST00483,06-20-2025,7,216.1
ORD000619,CUST00457,05-27-2025,4,337.08
ORD000620,CUST00477,06-07-2026,8,158.64
ORD000621,CUST00482,01/01/2025,4,448.37
ORD000622,CUST00188,2025-04-06,6,19.98
ORD000623,CUST00473,10-03-2025,6,68.06
ORD000624,CUST00110,2025-03-03,5,203.4
ORD000625,CUST00163,09-21-2025,6,348.56
ORD000626,CUST00351,11-28-2025,2,357.39
ORD000627,CUST00475,04-24-2025,8,478.16
ORD000628,CUST00389,2025-12-04,1,409.43
ORD000629,CUST00001,2025-10-12,8,198.04
ORD000630,CUST00325,21/06/2026,5,468.65
ORD000631,CUST00092,2025-11-08,9,68.14
ORD000632,CUST00055,24/07/2026,9,182.83
ORD000633,CUST00241,2026-08-28,6,205.99
ORD000634,CUST00178,12-29-2025,7,183.34
ORD000635,CUST00129,01/10/2024,2,76.28
ORD000636,CUST00140,13/07/2025,7,447.32
ORD000637,CUST00185,02-01-2025,8,116.74
ORD000638,CUST98161,06-19-2026,9,463.65
ORD000639,CUST00039,2024-10-21,2,481.06
ORD000640,CUST00287,02-04-2025,10,238.86
ORD000641,CUST00080,2026-04-28,10,31.12
ORD000642,CUST00481,2025-05-06,10,213.4
ORD000643,CUST00297,15/03/2026,10,364.85
ORD000644,CUST00485,2026-07-06,5,314.04
ORD000645,CUST90017,23/10/2024,5,309.82
ORD000646,CUST00115,2025-09-03,3,188.03
ORD000647,CUST00242,2026-04-19,1,46.78
ORD000648,CUST00158,2025-10-25,7,122.78
ORD000649,CUST00216,2025-11-27,1,378.96
ORD000650,CUST00409,05-11-2026,9,343.34
ORD000651,CUST00446,21/04/2026,8,161.27
ORD000652,CUST00100,2025-05-18,7,327.77
ORD000653,CUST00101,29/10/2024,10,387.71
ORD000654,CUST00200,2025-07-09,3,10240.0
ORD000655,CUST00422,02/03/2026,2,179.0
ORD000656,CUST00035,19/07/2026,2,299.1
ORD000657,CUST00125,06-18-2026,10,329.92
ORD000658,CUST00190,2025-08-23,5,331.94
ORD000659,CUST00284,2024-12-11,6,391.46
ORD000660,CUST00398,02-18-2026,5,39.35
ORD000661,CUST00403,23/11/2024,8,272.61
ORD000662,CUST00109,2025-09-06,2,39.85
ORD000663,CUST00020,02-19-2025,1,333.98
ORD000664,CUST00401,2025-05-22,8,204.94
ORD000665,CUST00072,08-23-2025,8,269.98
ORD000666,CUST00311,2026-04-02,2,427.4
ORD000667,CUST00297,06-10-2026,1,332.06
ORD000668,CUST00110,02-21-2025,2,221.8
ORD000669,CUST00026,2026-07-20,8,397.41
ORD000670,CUST00461,09-27-2024,6,394.95
ORD000671,CUST00470,2026-04-02,9,291.78
ORD000672,CUST00145,01-29-2025,10,352.14
ORD000673,CUST00052,2025-11-26,2,89.49
ORD000674,CUST00109,12/06/2025,10,114.18
ORD000675,CUST00412,2026-01-20,10,164.19
ORD000676,CUST00047,09-21-2024,2,379.99
ORD000677,CUST00169,2025-08-26,1,396.57
ORD000678,CUST00162,17/06/2025,8,8.58
ORD000679,CUST00291,2025-06-10,8,107.05
ORD000680,CUST00422,08/12/2024,3,23.62
ORD000681,CUST00091,2026-02-02,6,281.07
ORD000682,CUST00098,2025-10-14,9,234.79
ORD000683,CUST00055,01/12/2024,3,484.44
ORD000684,CUST00045,03/12/2024,6,220.16
ORD000685,CUST00465,02/12/2025,1,92.06
ORD000686,CUST00119,30/06/2026,4,298.39
ORD000687,CUST00334,23/05/2025,2,53.54
ORD000688,CUST00385,05-16-2025,10,445.79
ORD000689,CUST00466,11/07/2026,6,361.31
ORD000690,CUST00208,03-01-2025,10,72.57
ORD000691,CUST00176,11-14-2024,5,395.83
ORD000692,CUST00175,2024-09-15,4,429.2
ORD000693,CUST00485,07-06-2025,7,127.09
ORD000694,CUST00153,2026-03-12,7,24.83
ORD000695,CUST00035,04-21-2026,2,124.05
ORD000696,CUST96662,10-04-2025,5,499.48
ORD000697,CUST00166,2024-10-11,10,230.15
ORD000698,CUST00416,17/04/2026,6,353430.0
ORD000699,CUST00395,06-08-2026,1,377.68
ORD000700,CUST00213,03-09-2025,6,32.13
ORD000701,CUST00053,19/10/2024,6,25.23
ORD000702,CUST00069,2024-10-19,3,123.12
ORD000703,CUST00215,2025-07-25,6,137.34
ORD000704,CUST00065,04-02-2025,9,65.74
ORD000705,CUST00300,04-25-2025,2,442.57
ORD000706,CUST00184,22/11/2025,2,141.59
ORD000707,CUST00210,2026-06-20,5,342.79
ORD000708,CUST00431,2026-09-07,5,15.91
ORD000709,CUST00344,12-11-2024,6,334.6
ORD000710,CUST00469,06-25-2025,5,133.7
ORD000711,CUST00049,01/01/2026,5,87.35
ORD000712,CUST00293,31/12/2025,3,347.97
ORD000713,CUST00244,02/11/2024,6,223.24
ORD000714,CUST00036,2026-07-25,3,272.23
ORD000715,CUST00026,02-05-2025,3,464.27
ORD000716,CUST90019,2026-02-05,8,484.95
ORD000717,CUST00151,2026-04-25,8,60.6
ORD000718,CUST00120,06-26-2026,4,50.78
ORD000719,CUST00228,2026-05-28,4,271.51
ORD000720,CUST00090,07-29-2025,8,304.51
ORD000721,CUST00370,2025-04-17,7,189.55
ORD000722,CUST00457,06-03-2025,8,210.73
ORD000723,CUST00435,10-16-2025,10,76.1
ORD000724,CUST00344,05/06/2026,10,48.78
ORD000725,CUST00425,05/03/2025,8,378.85
ORD000726,CUST00391,22/06/2026,8,413.99
ORD000727,CUST00475,29/04/2025,1,153.58
ORD000728,CUST00128,2025-10-08,7,453.86
ORD000729,CUST94541,2024-11-23,10,292.63
ORD000730,CUST00488,2025-05-19,6,289.76
ORD000731,CUST00060,05/07/2025,8,72.07
ORD000732,CUST00430,2026-08-03,1,267.16
ORD000733,CUST00188,2025-08-29,3,436.86
ORD000734,CUST00309,04/11/2024,6,292.12
ORD000735,CUST98489,06/07/2026,8,460.85
ORD000736,CUST90015,16/05/2026,4,281.53
ORD000737,CUST00117,2025-09-23,2,462.09
ORD000738,CUST00372,18/04/2025,8,300.84
ORD000739,CUST00312,17/10/2025,2,429.12
ORD000740,CUST00129,06/12/2024,2,382.7
ORD000741,CUST97934,02-19-2026,2,331.6
ORD000742,CUST00260,06/04/2026,5,378.5
ORD000743,CUST00211,10-04-2024,6,77.05
ORD000744,CUST00357,2025-02-26,10,287.27
ORD000745,CUST00015,2025-07-26,5,378240.0
ORD000746,CUST00220,2026-03-20,8,296.74
ORD000747,CUST00186,2026-08-05,7,117.64
ORD000748,CUST00127,2024-09-23,8,353.84
ORD000749,CUST00336,05-12-2026,8,159.44
ORD000750,CUST00418,24/03/2025,7,39.46
ORD000751,CUST00377,12/11/2025,8,201.2
ORD000752,CUST00123,15/04/2025,7,488.9
ORD000753,CUST00173,14/08/2026,4,299.51
ORD000754,CUST00435,10-21-2024,10,379.37
ORD000755,CUST00365,2026-05-25,7,258.15
ORD000756,CUST00126,15/06/2025,8,471.49
ORD000757,CUST00070,09-21-2024,3,341.21
ORD000758,CUST00099,2025-06-14,9,397.4
ORD000759,CUST90002,2025-07-29,9,476.53
ORD000760,CUST00122,02-19-2025,7,22.81
ORD000761,CUST00311,06-12-2025,7,359.28
ORD000762,CUST90002,2026-01-03,10,283.32
ORD000763,CUST00270,2025-10-02,10,384.4
ORD000764,CUST00047,03/01/2026,6,372.32
ORD000765,CUST00350,09-30-2024,6,32.94
ORD000766,CUST00320,2026-03-19,2,61.66
ORD000767,CUST00039,2026-07-25,10,213.48
ORD000768,CUST00023,07-05-2026,7,53.37
ORD000769,CUST00211,2026-03-13,6,153.26
ORD000770,CUST00078,2025-05-11,5,152.17
ORD000771,CUST00095,2026-05-06,10,38.3
ORD000772,CUST00215,03-18-2025,5,153.45
ORD000773,CUST00425,2026-03-12,8,276.04
ORD000774,CUST00192,02-13-2025,8,320.77
ORD000775,CUST00445,2024-09-27,1,185.32
ORD000776,CUST00308,02-20-2026,2,423.75
ORD000777,CUST00165,06/12/2025,10,123.05
ORD000778,CUST95087,2026-06-02,7,453.3
ORD000779,CUST00030,03/04/2026,5,92.11
ORD000780,CUST00498,07-18-2026,2,152.5
ORD000781,CUST00373,2026-03-12,7,363.5
ORD000782,CUST90012,2026-04-21,10,466.12
ORD000783,CUST00244,2025-10-17,6,294.24
ORD000784,CUST00242,08-05-2026,2,485.11
ORD000785,CUST00058,07-21-2026,2,214.77
ORD000786,CUST00149,2025-04-06,5,483.57
ORD000787,CUST00056,2026-09-02,4,195.42
ORD000788,CUST00125,10-03-2025,8,455.35
ORD000789,CUST00262,2025-07-14,4,430.41
ORD000790,CUST00325,2026-02-15,7,140.65
ORD000791,CUST90003,03-24-2026,6,439.0
ORD000792,CUST00268,03-17-2025,10,276.13
ORD000793,CUST00054,08-10-2026,8,72.37
ORD000794,CUST00322,08-15-2025,4,484.98
ORD000795,CUST00421,09-03-2026,8,71.09
ORD000796,CUST00336,03-01-2025,7,199.78
ORD000797,CUST00230,03/07/2026,1,325.32
ORD000798,CUST00474,01/04/2025,3,310.91
ORD000799,CUST00377,19/01/2026,10,360.7
ORD000800,CUST00465,03-27-2025,4,99.32
ORD000801,CUST00295,09-08-2026,7,302.04
ORD000802,CUST00194,03-25-2026,3,488.18
ORD000803,CUST00255,2025-04-12,8,237.1
ORD000804,CUST00408,2025-10-30,7,131.83
ORD000805,CUST00341,10-06-2024,6,469.96
ORD000806,CUST00047,27/03/2025,9,154.74
ORD000807,CUST00043,03-23-2025,9,172.89
ORD000808,CUST00444,10/03/2025,2,489.37
ORD000809,CUST00288,2025-12-29,5,135.29
ORD000810,CUST00321,03-26-2026,8,79.88
ORD000811,CUST00451,17/09/2024,3,95.65
ORD000812,CUST00479,2025-04-20,8,181.48
ORD000813,CUST90004,04/01/2026,3,51.32
ORD000814,CUST00173,2026-05-12,10,294.91
ORD000815,CUST00185,05-20-2026,8,444.25
ORD000816,CUST00125,2025-07-29,2,81.12
ORD000817,CUST00492,2024-09-20,10,168.07
ORD000818,CUST00464,2024-09-14,10,432.32
ORD000819,CUST00057,2024-10-05,10,202.43
ORD000820,CUST00409,28/05/2025,4,390.85
ORD000821,CUST00158,18/12/2025,8,369.27
ORD000822,CUST00135,10-19-2025,6,247.36
ORD000823,CUST00434,03/07/2025,7,308.86
ORD000824,CUST00042,2025-11-05,4,358.25
ORD000825,CUST00086,05/11/2024,7,401.76
ORD000826,CUST00308,2026-06-25,5,277.74
ORD000827,CUST90022,10-16-2025,10,180.95
ORD000828,CUST00017,05/08/2026,8,95.19
ORD000829,CUST00305,2025-07-26,8,136.21
ORD000830,CUST00192,15/03/2025,2,304.01
ORD000831,CUST00019,06/04/2026,-2,329.62
ORD000832,CUST00499,2025-03-16,10,338.53
ORD000833,CUST00310,04/09/2025,-3,60.4
ORD000834,CUST00028,21/02/2025,3,220.72
ORD000835,CUST00196,13/01/2025,8,213.83
ORD000836,CUST00456,06-06-2026,8,104.66
ORD000837,CUST00053,12-31-2025,7,425.07
ORD000838,CUST00298,25/02/2025,7,297.56
ORD000839,CUST00500,30/12/2025,1,213.89
ORD000840,CUST00428,01-20-2025,10,176.65
ORD000841,CUST94718,09-13-2025,8,113.75
ORD000842,CUST00480,26/07/2025,5,198.23
ORD000843,CUST00369,2025-04-27,3,144.82
ORD000844,CUST00133,17/10/2025,3,54.95
ORD000845,CUST00311,21/02/2025,9,13.97
ORD000846,CUST00163,04/08/2026,9,36.51
ORD000847,CUST00124,09-03-2026,6,385.84
ORD000848,CUST00155,2026-08-21,10,354.67
ORD000849,CUST00469,2024-09-19,2,306.78
ORD000850,CUST00043,05-18-2026,2,455.94
ORD000851,CUST00453,05-21-2026,2,185.05
ORD000852,CUST00207,10-08-2025,1,405.53
ORD000853,CUST00088,10/10/2024,7,334.17
ORD000854,CUST00432,02-26-2025,7,207.61
ORD000855,CUST00371,11-26-2024,1,261.09
ORD000856,CUST00412,09-13-2025,1,23.36
ORD000857,CUST00060,2024-11-29,9,212.56
ORD000858,CUST00312,11-03-2024,-6,143.49
ORD000859,CUST00414,02-04-2025,9,311.0
ORD000860,CUST00415,2025-10-29,2,170.57
ORD000861,CUST00130,2026-05-07,4,278.13
ORD000862,CUST00164,18/01/2026,9,124.46
ORD000863,CUST90017,30/10/2024,1,133.58
ORD000864,CUST00128,2025-07-16,1,491.56
ORD000865,CUST00240,04-02-2025,10,358.6
ORD000866,CUST00336,09-26-2024,6,77.54
ORD000867,CUST00095,25/11/2025,3,225.85
ORD000868,CUST00405,2025-05-29,7,346.06
ORD000869,CUST00427,08-21-2026,3,231.57
ORD000870,CUST00121,06-25-2026,1,472.31
ORD000871,CUST00419,08/06/2025,6,24.94
ORD000872,CUST00384,07-28-2026,3,296.86
ORD000873,CUST00291,10/04/2025,-8,276.03
ORD000874,CUST00493,2024-09-30,6,240.24
ORD000875,CUST00142,06-04-2025,8,78.75
ORD000876,CUST00420,2025-04-08,6,479.25
ORD000877,CUST00091,2024-12-26,10,386.94
ORD000878,CUST00088,14/11/2025,10,380.02
ORD000879,CUST00488,11-24-2024,9,14.39
ORD000880,CUST00455,09/02/2025,9,203.89
ORD000881,CUST00024,04-24-2025,1,162.1
ORD000882,CUST00102,02-13-2026,3,49.37
ORD000883,CUST00174,04/03/2026,6,358.08
ORD000884,CUST00146,04-03-2026,7,450.25
ORD000885,CUST00243,2026-02-11,7,138.3
ORD000886,CUST00068,07-27-2026,4,14.22
ORD000887,CUST00104,11/06/2025,9,67.16
ORD000888,CUST90012,07/11/2025,3,492.73
ORD000889,CUST00434,2026-01-01,-1,235.0
ORD000890,CUST00172,26/12/2024,8,129.19
ORD000891,CUST00218,2026-03-19,1,269.37
ORD000892,CUST00126,2025-12-26,5,109.37
ORD000893,CUST00351,2026-08-07,8,332.83
ORD000894,CUST00337,09/08/2026,3,6.01
ORD000895,CUST00178,2026-09-03,8,271.38
ORD000896,CUST00080,2025-10-26,8,179.73
ORD000897,CUST00367,2026-09-07,1,188.39
ORD000898,CUST90324,2025-12-12,6,409.06
ORD000899,CUST00227,26/02/2026,8,23.21
ORD000900,CUST00215,06/10/2025,7,142.29
ORD000901,CUST00199,2024-12-05,10,37.35
ORD000902,CUST00266,2026-06-12,9,140.79
ORD000903,CUST98731,2026-04-14,-8,216.42
ORD000904,CUST00331,2025-11-25,5,261.56
ORD000905,CUST00045,01-02-2026,5,268.54
ORD000906,CUST00343,23/09/2025,10,495.18
ORD000907,CUST00077,04-27-2025,6,314.87
ORD000908,CUST00025,2025-01-28,6,127.34
ORD000909,CUST00056,2025-11-02,4,389.0
ORD000910,CUST00458,07-05-2026,1,191.81
ORD000911,CUST00131,06/05/2025,8,307.32
ORD000912,CUST00058,04-15-2026,7,310.56
ORD000913,CUST00011,08-23-2026,7,311.52
ORD000914,CUST00027,02-23-2025,4,11.08
ORD000915,CUST00199,04-26-2025,9,213.4
ORD000916,CUST00249,19/08/2026,1,159.28
ORD000917,CUST00367,2026-01-27,3,157.79
ORD000918,CUST00009,2025-07-30,3,256.02
ORD000919,CUST00433,2026-08-09,4,174.07
ORD000920,CUST00479,07-04-2025,10,171.15
ORD000921,CUST00108,2024-11-05,1,460.38
ORD000922,CUST00478,10-22-2025,6,191.08
ORD000923,CUST00007,11-02-2024,1,75.49
ORD000924,CUST00369,30/05/2025,1,145.63
ORD000925,CUST00179,2025-08-27,3,92.16
ORD000926,CUST00141,2025-02-23,2,109.07
ORD000927,CUST00382,2026-04-05,10,439.8
ORD000928,CUST00134,02-22-2025,7,162.39
ORD000929,CUST00048,2026-05-06,9,78.54
ORD000930,CUST00287,2026-08-30,10,108.57
ORD000931,CUST00067,16/07/2026,7,324.31
ORD000932,CUST00476,06/03/2025,6,244.23
ORD000933,CUST00411,2026-07-04,1,447.97
ORD000934,CUST00224,2026-01-13,10,422.0
ORD000935,CUST00087,07/01/2026,9,294.06
ORD000936,CUST00437,11-24-2025,6,161.93
ORD000937,CUST00240,12/04/2026,2,45.8
ORD000938,CUST00081,2025-05-15,2,183.32
ORD000939,CUST00338,03/12/2024,5,304.0
ORD000940,CUST00268,03/07/2025,5,176.58
ORD000941,CUST00013,2025-09-12,3,117.65
ORD000942,CUST00240,2024-12-25,8,233.39
ORD000943,CUST00193,2025-09-04,7,227.74
ORD000944,CUST00132,2026-06-14,8,417.98
ORD000945,CUST00414,2025-01-30,5,16.5
ORD000946,CUST00158,2025-01-17,10,303.49
ORD000947,CUST00391,05/08/2025,7,196.28
ORD000948,CUST00463,01-07-2025,3,278.69
ORD000949,CUST90000,11/07/2025,4,481.68
ORD000950,CUST00072,03-21-2026,1,430.56
ORD000951,CUST00114,10/02/2026,7,39.04
ORD000952,CUST00134,08-17-2025,8,289.67
ORD000953,CUST00470,20/11/2024,1,225.64
ORD000954,CUST00253,2026-06-05,8,290.19
ORD000955,CUST00468,2026-05-10,5,412.6
ORD000956,CUST00184,2024-09-25,8,331.24
ORD000957,CUST00045,08/01/2025,3,315.9
ORD000958,CUST00223,10-31-2024,9,187.52
ORD000959,CUST00334,09-19-2025,4,233.77
ORD000960,CUST00473,2025-09-29,4,10.31
ORD000961,CUST00335,06-18-2025,8,276.47
ORD000962,CUST00144,07-13-2025,3,13.94
ORD000963,CUST00401,10/12/2024,1,80.98
ORD000964,CUST00036,2026-01-30,8,419.07
ORD000965,CUST00106,03-03-2025,1,29.09
ORD000966,CUST00256,04-10-2025,-2,18.83
ORD000967,CUST00065,12/05/2025,2,416.07
ORD000968,CUST00426,2026-05-03,6,98.83
ORD000969,CUST00439,12/05/2025,4,165.07
ORD000970,CUST00013,11-27-2025,2,142.84
ORD000971,CUST00224,2024-11-25,8,55.4
ORD000972,CUST00176,17/02/2026,2,490.8
ORD000973,CUST00137,2024-10-31,6,334.85
ORD000974,CUST99585,2026-07-13,4,353.79
ORD000975,CUST92032,2026-08-03,4,34.66
ORD000976,CUST00156,2026-07-05,4,301.05
ORD000977,CUST00337,13/12/2025,6,381.44
ORD000978,CUST00296,03-03-2026,6,106.88
ORD000979,CUST00255,2025-07-23,4,193.84
ORD000980,CUST00007,15/03/2026,8,100.27
ORD000981,CUST00210,01/02/2026,3,416.45
ORD000982,CUST00081,02-26-2026,3,126.24
ORD000983,CUST00293,2026-02-19,4,391.74
ORD000984,CUST00408,11-12-2025,7,368.79
ORD000985,CUST00494,30/04/2026,7,46.2
ORD000986,CUST00157,09-15-2025,7,229.53
ORD000987,CUST00074,2024-12-28,4,98.86
ORD000988,CUST00384,2024-09-13,7,189.71
ORD000989,CUST00073,11-15-2025,2,284.98
ORD000990,CUST00262,2026-01-13,6,246.87
ORD000991,CUST00395,2025-08-05,4,461.13
ORD000992,CUST00029,2025-04-30,5,472.41
ORD000993,CUST00166,15/01/2025,2,458.86
ORD000994,CUST00083,02-18-2026,7,216.3
ORD000995,CUST00392,2025-03-31,2,288.44
ORD000996,CUST00276,2026-03-27,7,8.18
ORD000997,CUST00100,24/02/2025,7,328.99
ORD000998,CUST00384,03/09/2025,3,95.08
ORD000999,CUST00218,13/10/2024,1,405.54
ORD001000,CUST00419,2025-09-21,2,87.23
ORD001001,CUST00284,26/09/2025,1,241.56
ORD001002,CUST00063,14/09/2025,1,395.66
ORD001003,CUST00008,2026-07-18,5,239.25
ORD001004,CUST00380,04-04-2025,6,470.79
ORD001005,CUST00059,2025-06-15,-2,435.92
ORD001006,CUST00143,15/03/2026,2,143.34
ORD001007,CUST00378,2026-08-06,8,331810.0
ORD001008,CUST00330,08/10/2024,6,484.95
ORD001009,CUST00240,07-30-2026,10,177.43
ORD001010,CUST00488,2026-06-15,2,150.46
ORD001011,CUST90016,24/02/2026,8,154.17
ORD001012,CUST00479,19/07/2025,8,243.67
ORD001013,CUST00175,2025-03-30,2,496.71
ORD001014,CUST00335,2026-06-12,4,334.64
ORD001015,CUST00140,2025-04-25,8,347.43
ORD001016,CUST00067,05-19-2025,7,393.62
ORD001017,CUST00239,07/01/2025,2,60.13
ORD001018,CUST00193,04-06-2025,6,160.12
ORD001019,CUST00319,29/08/2025,9,197.13
ORD001020,CUST00130,2025-02-18,4,9.55
ORD001021,CUST00304,01-09-2025,8,145.28
ORD001022,CUST00036,07-26-2026,2,424.6
ORD001023,CUST00221,2025-03-16,7,406.05
ORD001024,CUST00231,11-25-2025,3,365.06
ORD001025,CUST00164,2024-11-24,6,239.34
ORD001026,CUST00074,02-24-2025,4,276.26
ORD001027,CUST00056,2025-03-30,8,290.69
ORD001028,CUST00149,17/11/2024,4,9.52
ORD001029,CUST00152,2025-10-16,3,52.54
ORD001030,CUST00054,14/09/2025,9,298.73
ORD001031,CUST00414,09/01/2025,2,246.87
ORD001032,CUST00385,2025-11-19,2,433.12
ORD001033,CUST00456,10-07-2024,2,322.5
ORD001034,CUST00492,21/06/2026,2,94.64
ORD001035,CUST00445,06/10/2025,3,36.43
ORD001036,CUST00190,2025-01-28,7,270.53
ORD001037,CUST00128,08-30-2025,2,301.56
ORD001038,CUST00322,02/05/2026,3,328.06
ORD001039,CUST00036,05/06/2025,2,184.96
ORD001040,CUST00001,02/04/2025,1,262.12
ORD001041,CUST00456,01/08/2026,8,263.72
ORD001042,CUST90022,16/07/2025,2,27.14
ORD001043,CUST00221,2025-07-30,4,142.31
ORD001044,CUST00262,09/12/2024,3,46.21
ORD001045,CUST00147,08-05-2025,5,349.92
ORD001046,CUST90023,07-11-2026,3,394.95
ORD001047,CUST00254,13/02/2026,2,343.57
ORD001048,CUST00092,07-11-2026,5,400.06
ORD001049,CUST00228,12-04-2024,2,365.52
ORD001050,CUST90001,19/06/2026,6,433.37
ORD001051,CUST00050,03/09/2025,7,404.01
ORD001052,CUST00413,11-10-2024,1,358.05
ORD001053,CUST00274,17/12/2024,6,128.31
ORD001054,CUST00188,03-30-2025,8,141.53
ORD001055,CUST00235,2026-01-09,5,159.8
ORD001056,CUST00246,08-16-2026,1,146.5
ORD001057,CUST00011,04-18-2026,9,72.53
ORD001058,CUST00128,2026-03-06,1,352.78
ORD001059,CUST00044,2025-02-17,9,91.53
ORD001060,CUST00362,11-01-2024,7,485.02
ORD001061,CUST00121,31/12/2024,8,110.47
ORD001062,CUST00223,2025-05-11,9,22.54
ORD001063,CUST00500,05/08/2025,1,167.63
ORD001064,CUST93050,02-27-2026,7,46.95
ORD001065,CUST00127,01-12-2026,5,200.7
ORD001066,CUST00187,11-01-2024,8,222.48
ORD001067,CUST00006,2026-01-23,4,146.03
ORD001068,CUST00340,06-22-2026,4,480.05
ORD001069,CUST90000,2024-10-06,3,383.37
ORD001070,CUST00399,20/11/2024,2,67.43
ORD001071,CUST93874,05/02/2026,6,300560.0
ORD001072,CUST00289,2025-09-24,4,365.98
ORD001073,CUST00118,2025-01-25,4,217.43
ORD001074,CUST00106,2025-10-21,3,428.16
ORD001075,CUST00124,13/05/2026,1,100.13
ORD001076,CUST93270,09/12/2025,1,264.86
ORD001077,CUST00228,08-02-2026,9,30.57
ORD001078,CUST00360,12-10-2025,1,5.27
ORD001079,CUST00293,2025-03-06,2,129.87
ORD001080,CUST00115,10/11/2025,1,386.38
ORD001081,CUST00371,2026-06-07,10,326.87
ORD001082,CUST00109,15/02/2025,10,295.35
ORD001083,CUST00196,29/01/2025,8,42.07
ORD001084,CUST00486,08-17-2025,3,99.89
ORD001085,CUST00356,08-28-2025,2,38.52
ORD001086,CUST90015,01-22-2025,5,68.82
ORD001087,CUST00195,09-06-2025,9,485.91
ORD001088,CUST00394,12-13-2024,10,96.11
ORD001089,CUST00010,2025-12-16,8,361.69
ORD001090,CUST00304,2024-11-11,3,269.12
ORD001091,CUST00285,09-20-2025,1,128.26
ORD001092,CUST00002,2026-02-18,6,473.48
ORD001093,CUST00137,2025-02-11,6,314.85
ORD001094,CUST00287,22/07/2025,1,489.49
ORD001095,CUST00109,2025-09-01,5,318.98
ORD001096,CUST00226,11-28-2025,7,119.7
ORD001097,CUST00491,09/02/2026,3,408.72
ORD001098,CUST00185,10-06-2024,3,409.66
ORD001099,CUST00147,23/01/2026,4,324.33
ORD001100,CUST00141,2025-11-30,10,195.08
ORD001101,CUST90716,13/12/2025,2,469.61
ORD001102,CUST00010,02-26-2025,6,47.06
ORD001103,CUST00455,05-20-2025,8,32.66
ORD001104,CUST00127,30/09/2025,1,151.89
ORD001105,CUST00146,06/08/2026,4,216.43
ORD001106,CUST00232,2026-06-11,2,495.43
ORD001107,CUST00289,2026-05-15,2,462.73
ORD001108,CUST00155,09/06/2026,9,94.78
ORD001109,CUST00309,01-09-2026,2,252.13
ORD001110,CUST00079,2025-09-01,3,77.56
ORD001111,CUST00490,12-12-2025,7,142.85
ORD001112,CUST00187,11-19-2025,8,348.24
ORD001113,CUST00342,10/10/2025,4,276.92
ORD001114,CUST00236,2025-04-11,7,389.41
ORD001115,CUST00090,15/02/2025,1,426.04
